"Opioid Inclusion Table - Finalized by HealthInsight. Revision Date  May 25, 2017",,,,,,,,,,,,,,
Exclude HTPP All,"Exclude HTPP Pill Ct (Measure part 1, part 2)",Exclude PIP All,NDC_Numeric,NDC,Product_Name,Generic_Drug_Name,Master_Form,Class,Drug,LongShortActing,DEAClassCode,Strength_Per_Unit,UOM,MME_Conversion_Factor
,,,364071001,00364071001,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,719003310,00719003310,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,719003312,00719003312,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,719003410,00719003410,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,781212501,00781212501,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,781212505,00781212505,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,814025214,00814025214,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,814025314,00814025314,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,839702606,00839702606,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,904190940,00904190940,TY-CAPS W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,904190960,00904190960,TY-CAPS W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,904191040,00904191040,TY-CAPS W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,904191060,00904191060,TY-CAPS W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,12830074801,12830074801,M-GESIC,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,49648014305,49648014305,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,32.40,MG,0.15
,,,54274032130,54274032130,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,54274036110,54274036110,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,54274036150,54274036150,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,54569177501,54569177501,PHENAPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,58016025606,58016025606,PHENAPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Capsule,Opioid,Codeine,SA,3,30.00,MG,0.15
,Excl,,54300550,00054300550,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,54300563,00054300563,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,54800204,00054800204,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,54801304,00054801304,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,54801704,00054801704,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,121050404,00121050404,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,121050405,00121050405,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,121050410,00121050410,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,121050412,00121050412,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,121050415,00121050415,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,121050416,00121050416,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,364720716,00364720716,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,472141904,00472141904,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,472141916,00472141916,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,472141928,00472141928,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,536008285,00536008285,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,603901354,00603901354,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,603901358,00603901358,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,16590036104,16590036104,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,17856007901,17856007901,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,17856007902,17856007902,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,17856007905,17856007905,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,21695054704,21695054704,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,23490796901,23490796901,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,33261047001,33261047001,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,50383007905,50383007905,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,50383007906,50383007906,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,50383007912,50383007912,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,50383007913,50383007913,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,50383007916,50383007916,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,54569100100,54569100100,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,54569617200,54569617200,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,54569833600,54569833600,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,55370034148,55370034148,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,55887075604,55887075604,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,58016559801,58016559801,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,63874026648,63874026648,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,63629400901,63629400901,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Solution,Opioid,Codeine,SA_NonschII,5,2.40,MG/ML,0.15
,Excl,,86004616,00086004616,CAPITAL W/CODEINE,Acetaminophen/Codeine Phosphate,Suspension,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,187000301,00187000301,CAPITAL W/CODEINE,Acetaminophen/Codeine Phosphate,Suspension,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,403052518,00403052518,CAPITAL W/CODEINE,Acetaminophen/Codeine Phosphate,Suspension,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,54569133900,54569133900,CAPITAL W/CODEINE,Acetaminophen/Codeine Phosphate,Suspension,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,Excl,,65234004616,65234004616,CAPITAL W/CODEINE,Acetaminophen/Codeine Phosphate,Suspension,Opioid,Codeine,SA,5,2.40,MG/ML,0.15
,,,5313123,00005313123,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,5313131,00005313131,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,5332934,00005332934,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,7049420,00007049420,SK-APAP W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,7049620,00007049620,SK-APAP W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,7049630,00007049630,SK-APAP W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,7049720,00007049720,SK-APAP W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,7049725,00007049725,SK-APAP W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,22040410,00022040410,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,22040510,00022040510,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,22040516,00022040516,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,22040710,00022040710,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,24151105,00024151105,PANADOL W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,24151108,00024151108,PANADOL W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,24151110,00024151110,PANADOL W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,24151301,00024151301,PANADOL W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,24151305,00024151305,PANADOL W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,31625160,00031625160,PHENAPHEN-650 W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,31625161,00031625161,PHENAPHEN-650 W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,45051060,00045051060,TYLENOL W/CODEINE #1,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,7.50,MG,0.15
,,,45051160,00045051160,TYLENOL W/CODEINE #2,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,45051170,00045051170,TYLENOL W/CODEINE #2,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,45051172,00045051172,TYLENOL W/CODEINE #2,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,45051360,00045051360,TYLENOL W/CODEINE #3,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,45051370,00045051370,TYLENOL W/CODEINE #3,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,45051372,00045051372,TYLENOL W/CODEINE #3,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,45051380,00045051380,TYLENOL W/CODEINE #3,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,45051560,00045051560,TYLENOL W/CODEINE #4,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,45051570,00045051570,TYLENOL W/CODEINE #4,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,45051572,00045051572,TYLENOL W/CODEINE #4,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,47063424,00047063424,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,47063532,00047063532,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,47063724,00047063724,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,54402231,00054402231,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,54402331,00054402331,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,54407825,00054407825,CODAPHEN,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,54802224,00054802224,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,54802225,00054802225,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,54802324,00054802324,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,54802325,00054802325,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,81031525,00081031525,EMPRACET,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,81031555,00081031555,EMPRACET,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,81031570,00081031570,EMPRACET,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,81032755,00081032755,EMPRACET,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,81032770,00081032770,EMPRACET,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,86004410,00086004410,CAPITAL W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,93005001,00093005001,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,93005010,00093005010,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,93005093,00093005093,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,93015001,00093015001,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,93015010,00093015010,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,93015019,00093015019,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,93015093,00093015093,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,93035001,00093035001,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,93035005,00093035005,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,93035010,00093035010,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,93035093,00093035093,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,102234002,00102234002,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,32.40,MG,0.15
,,,102276501,00102276501,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,64.80,MG,0.15
,,,143100452,00143100452,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,143100552,00143100552,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,143178001,00143178001,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,144113903,00144113903,APAP W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,150017560,00150017560,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,150017580,00150017580,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,157046501,00157046501,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,157046505,00157046505,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,157046510,00157046510,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,157046601,00157046601,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,157046605,00157046605,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,157046610,00157046610,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,172391560,00172391560,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,172391580,00172391580,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,172391660,00172391660,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,172391670,00172391670,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,172391680,00172391680,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,182094801,00182094801,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,182094810,00182094810,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,182094889,00182094889,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,182126801,00182126801,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,182126810,00182126810,APAP W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,182126889,00182126889,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,182133801,00182133801,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,182133805,00182133805,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,182133810,00182133810,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,182133889,00182133889,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,185036001,00185036001,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,185036010,00185036010,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,185036501,00185036501,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,185036510,00185036510,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,185037001,00185037001,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,185037005,00185037005,ACETAMINOPHEN W/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,228200110,00228200110,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,228200196,00228200196,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,228200210,00228200210,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,15.00,MG,0.15
,,,228200310,00228200310,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,228200350,00228200350,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,228302010,00228302010,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,228302096,00228302096,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,228302110,00228302110,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,228302150,00228302150,ACETAMINOPHEN/CODEINE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,60.00,MG,0.15
,,,228305611,00228305611,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
,,,228305696,00228305696,ACETAMINOPHEN-CODEINE PHOSPHATE,Acetaminophen/Codeine Phosphate,Tablet,Opioid,Codeine,SA,3,30.00,MG,0.15
